1448;9378;5045;3717;838;8182;7444;7500;8203;4135;0;3342;4767;9979;6956;6277;3111;3337;4969;7107;4717;6474;1424;315;7652;3210;7504;8115;8063;8683;6702;8191;4987;7800;2471;7299;386;9036;3851;486;6267;395;1672;1449;9860;8732;3716;7574;3194;4481;8145;8829;407;1395;1833;1211;9608;7922;9047;9168;8270;831;218;1471;4611;7096;6350;2178;9590;5310;4678;4994;7827;3929;6247;9306;1011;3527;2966;2545;4218;4072
1449;4511;6502;4198;969;6121;6190;5046;4;5877;8134;0;6814;9823;4520;8070;2673;7956;2671;6188;4561;9030;5170;9004;3019;255;6143;1080;6508;9656;5630;6739;2798;61;3448;8489;2381;4075;6115;397;2964;7929;3039;6665;7362;8147;6948;9856;5623;2713;8520;1923;8012;4378;9677;6703;3855;9581;1158;4518;5725;2743;1895;9389;5583;3358;116;2522;5300;4574;1204;5555;2933;7663;9899;2925;7745;7498;941;5873;8950;2869
1450;2787;3623;7255;5436;5378;6578;8310;7458;6169;7100;9139;0;2045;2710;248;5699;5598;9184;3088;9028;1887;7703;9203;8464;3245;5685;3427;6625;3119;4070;7894;6723;8463;685;1398;7815;3389;893;1498;196;6662;3196;3100;2530;8240;9760;3304;6336;5542;8350;6509;9267;5798;6619;7164;8986;9252;1227;7599;2962;2148;7386;2625;3511;2177;9062;2335;9107;2638;4345;1729;7326;154;8867;8530;3712;4750;119;705;8772;7677
1451;1136;4029;1164;4493;1024;6818;935;6423;1735;3272;983;9847;0;6638;6082;2618;4429;2980;2792;1127;2942;248;1047;5402;7335;5483;7827;5359;4096;6599;8966;9289;7788;9102;7297;3131;8736;4987;3642;9860;3856;3693;8495;2705;3177;9885;167;1470;9226;4984;6597;8170;9405;486;3907;5665;499;6338;1289;8355;3201;2949;1056;8391;7055;724;1065;2248;4913;3856;5802;6051;9165;6985;8133;9615;5555;5447;4764;603;919
1452;5810;141;4045;949;4071;6622;1219;686;2837;943;4579;7903;2027;0;2292;7774;2474;9773;4032;4981;8503;5594;5099;1904;1738;7791;6730;7607;902;2058;8009;2465;8018;5858;1148;6878;5016;9932;3332;1893;2367;6976;7244;2815;9638;4400;2218;6793;4808;6401;9814;7884;5468;1957;4440;9677;812;1419;2746;5071;5213;4408;1009;3140;2010;1803;3236;9793;2779;4373;9316;2689;5940;9068;6994;3916;3266;2790;7423;9157;2925
1453;3458;2763;3931;5307;7136;1654;7625;7047;4765;4529;4946;4585;1406;7771;0;3224;2254;2087;2295;9302;2987;7143;2388;5808;3824;8313;6743;5884;1279;8479;102;5355;5707;608;1440;1512;3678;5894;9509;2940;6423;6737;2905;4266;4553;7489;1982;3608;1064;3636;4548;1476;1562;8643;2952;8355;4761;5623;2426;797;5883;3589;7836;7965;4769;9635;5323;5008;1521;8633;1048;2923;8235;4401;3693;4601;5574;8463;2902;5070;6552
1454;9459;5960;5028;9277;7265;881;8309;8453;7567;6984;8334;524;1487;9464;5769;0;3430;5105;9883;311;5667;1415;7637;4177;4683;681;8092;8532;2957;496;396;9126;2807;9779;3858;9431;2293;2611;8103;7248;9003;1931;3513;4714;13;6549;4823;784;2050;919;6580;8530;4944;5222;9574;9316;1569;2916;8194;134;9658;8357;6497;1685;6288;3015;4252;7156;6702;7185;2460;918;7195;9557;2475;5480;8553;8189;6349;9795;9612
1455;6168;8164;1979;8853;3298;2373;5810;6469;384;5978;3548;7029;8994;7956;6999;5376;0;6033;5326;4691;8522;9287;2992;8137;639;3773;8028;286;6853;607;2519;2752;2726;3679;5855;5108;7130;4777;9829;6841;7437;287;3921;4663;7084;3991;8825;9029;2713;5526;4132;726;1880;4961;296;6998;9518;5250;6502;3652;1794;2150;2988;8490;1653;9394;9483;5519;3932;4389;1393;249;1801;9718;5231;6046;9129;7911;9029;9709;2774
1456;4322;437;6275;9677;3719;7961;9630;533;6971;9514;9233;3140;8179;2290;181;2660;6947;0;4685;7230;3562;5490;1343;9481;8905;2874;4462;7540;1042;7680;8974;7071;2691;2132;3765;1201;2819;8252;6422;3227;508;706;5756;3577;8888;8407;9574;5441;9347;8533;5639;7991;3589;107;8516;1136;9713;256;8102;3244;7358;9879;8825;3426;284;5164;7002;5872;5968;619;6704;8895;5470;2081;4484;4219;4554;9449;5811;709;4726
1457;5396;1818;3150;4506;9862;2348;6261;9442;6119;2002;5404;5104;4106;5594;4588;5579;8052;2807;0;227;6632;258;4500;8088;3592;944;13;8720;6896;6149;2566;2912;809;6267;6124;4238;8528;2411;8775;7996;8468;1394;1350;6132;5211;3605;203;1911;6180;9768;6208;3346;4893;3340;4255;5696;1108;898;7350;5667;8605;231;6690;5597;9976;4373;5986;5262;2786;9434;5249;5720;1906;7285;6746;7565;632;262;8725;6523;9130
1458;3498;3007;141;3983;8259;5579;7618;3423;9735;1728;7397;985;6048;5965;5580;9473;6778;9864;7772;0;6111;5461;9818;4821;8997;6525;8633;7205;3206;7928;820;5739;3964;929;6079;6114;1010;7492;8561;4539;9086;2493;7166;6938;4294;7589;2781;350;10;5088;8677;4516;8242;3308;1368;7986;6273;5796;7899;2652;2154;659;1977;4756;8910;7033;9866;7495;8562;107;9783;1392;7262;2894;1169;1176;9292;2335;6448;9544;7593
1459;4167;4010;4003;2435;8450;287;938;5087;715;8755;1313;2905;5500;2191;985;8247;9306;1829;3800;8450;0;4637;4394;9071;302;2245;414;6359;3128;2265;5047;9685;1964;2762;9521;6420;4295;7970;9069;9256;8488;2759;9915;7751;1424;8569;8993;2272;4354;4991;1477;2812;759;1283;943;2545;9025;566;6957;4647;3295;5710;3550;3468;9958;906;4886;5908;5695;1548;7476;6114;6168;289;3817;3432;1835;6066;5050;1803;3889
1460;8504;15;4898;4342;8311;5822;4585;3637;9075;9073;388;6061;9054;5751;8249;2683;4926;1966;9762;6065;3794;0;8581;1058;1703;8925;1977;4409;3261;6392;5545;92;9535;2992;3349;2858;6839;5513;2224;1951;5946;3226;5208;7123;5843;7940;7093;7704;3645;1069;8975;8338;6704;6676;21;421;9560;7734;4089;8575;7465;6487;3033;3094;9995;2419;2054;7419;3584;2480;6418;7098;263;4883;9743;7842;3303;6706;7781;3625;2601
1461;2530;2865;6587;2920;5156;1076;3584;8065;57;1639;9070;183;4810;3996;5174;9242;7695;3789;1671;2882;4;3921;0;8648;3034;4006;3430;8711;3350;6694;4562;7410;5161;1019;9943;7627;7717;1087;2227;3904;432;2455;9795;2032;7729;3134;9499;8906;5142;8725;131;667;3195;8246;878;2700;1272;2423;947;4050;7838;6144;6166;2047;8264;7766;7835;8868;4864;2016;5153;6814;333;6855;1892;7334;970;1130;8221;7984;9667
1462;4169;3885;359;91;8891;4532;4067;9135;5442;3378;1786;9491;854;4064;5010;3291;6769;815;8555;3922;3545;5118;3893;0;4678;6491;8658;5211;7745;7333;6214;7129;5771;2979;7919;559;3875;8833;5031;8232;7361;3546;1321;3884;1836;2653;5863;4682;5377;8127;2178;2763;7175;5325;4844;2277;2271;8000;1286;2332;923;7648;1413;8476;9737;5088;133;9140;8970;541;1507;4906;1044;4398;6587;1571;5300;4102;7450;8900;8733
1463;8264;2370;5591;3548;4510;7381;5477;7230;5411;260;5375;6128;150;6348;4524;998;7670;517;7567;76;3277;3452;9250;8012;0;8675;3557;4024;6130;6119;1759;4046;8080;3993;292;2853;8038;1301;4083;7876;3886;7735;9491;646;8387;9169;6938;8347;4667;1782;7976;695;4543;1924;48;8825;3033;1265;3702;5842;1460;9899;3517;5873;3057;9934;7024;2577;7636;4249;246;870;3599;4929;3772;5248;3587;2424;414;8765;9657
1464;1998;1574;1565;9156;4161;3605;9600;7686;2932;724;5114;9253;6246;5645;2965;836;8917;9077;8051;4529;2816;4172;3461;4721;8786;0;5195;523;4516;55;7800;3859;3691;2968;1251;5422;1538;1467;9019;7182;8100;6694;6563;2942;8927;3027;5360;8464;5106;4653;7720;140;4054;6784;7832;3571;235;4303;701;8794;5193;8234;3324;9911;742;837;9290;2756;8444;9478;1516;1886;3622;7651;4937;3258;415;3310;464;9174;5058
1465;2067;6438;4537;5492;6897;1874;7232;1393;4062;8179;7248;3842;4103;4565;7803;4501;2264;1342;9293;2468;5599;3731;8931;9970;7946;4306;0;5571;4786;6988;3540;4299;8849;1176;4625;1040;8806;8240;8955;6249;7970;9790;697;7168;48;17;6196;1241;9751;2860;4791;1479;2246;5817;9575;2567;4053;9452;4685;6188;8670;8000;5563;2209;3606;1509;5979;1764;1121;538;6875;6566;7434;9475;225;5736;3638;6560;3260;8183;8774
1466;1931;8362;7629;1888;6057;1505;5589;561;5184;5123;3947;4495;9609;7509;2291;4766;4408;4945;7180;6502;4883;8272;2070;5984;4932;6026;927;0;7218;7648;9913;3809;2898;9998;4702;506;604;3060;9967;3970;1774;5211;9761;6933;8555;1539;334;2193;7001;3403;5844;3390;305;3969;3833;7632;6287;7691;3898;3869;588;9803;9277;7767;7011;7036;5454;4323;9918;3235;6712;1827;9256;7827;6246;9396;8823;7333;9508;171;5559
1467;3313;6488;5614;5615;7000;1476;2581;1107;3104;1246;2460;7115;1969;5125;2587;6504;5015;9540;4293;5668;8901;7720;3119;9114;1053;6463;3613;984;0;9864;6953;7129;781;4596;8125;2111;4417;5403;9723;7942;8233;5950;5458;3404;3354;2840;8172;440;5262;6438;868;2727;636;9660;4554;3794;8694;3428;9526;5036;3253;8068;9565;5232;2337;7582;9659;4209;3847;5413;9324;9414;6703;7589;7374;8243;4422;8275;3993;6094;513
1468;7326;4704;9419;2156;8769;5766;2228;1432;8626;1335;7332;9427;3631;8181;1200;7395;8570;7431;7600;5384;9481;4812;75;9086;3188;3595;9339;5642;6064;0;6858;2874;1061;2238;619;3726;1967;4233;6780;4581;6024;8892;6133;691;7365;9727;2839;9059;3812;8551;3687;3304;1796;3134;9258;9904;754;2743;2227;270;3658;9536;6002;7384;8176;1174;4981;3934;4073;2644;6363;7209;6841;1690;8850;9307;1395;2755;8680;4900;1058
1469;3225;1249;854;9744;1702;1223;9878;8073;8750;1401;7565;4041;7401;6491;8643;3868;3677;3659;8357;3243;8508;7822;1155;7143;2850;6486;6273;955;2869;3773;0;7667;8014;7858;721;3652;114;1139;2230;2593;3304;6680;2041;609;8379;56;7513;9420;3976;9724;5501;2546;3939;4814;3828;5742;2407;2727;8277;8813;714;5067;2337;134;4223;285;3203;8807;339;5061;5652;8501;2793;8878;7913;1080;9792;8600;7100;1973;6755
1470;4543;6578;5855;8540;7484;2602;7325;6431;7407;9768;7525;9533;9539;6142;1134;2295;6298;6272;5329;5382;1484;3157;8256;3734;4474;3853;5115;6852;4697;812;5819;0;8894;2708;670;8523;2368;6975;3297;973;1190;9665;2542;8839;5847;6304;3423;1473;2720;3744;78;9942;1588;9481;9243;752;6718;8357;887;8320;1594;9342;5362;5957;6947;4271;3653;6016;8962;6593;4703;8390;6736;3509;6435;8118;6161;8191;3939;8647;781
1471;5619;4769;290;7783;8221;2479;6075;3152;3305;8908;3330;9768;1731;3233;626;7639;961;7918;9786;1759;7509;7701;3521;7137;4588;4645;638;3177;6447;7974;312;1931;0;4528;9734;5242;6046;7823;5217;387;9547;9797;8035;391;4131;8280;7663;7120;3818;3195;8008;8989;1426;3684;9949;1459;8455;8196;3945;8849;9491;8503;1448;6526;9963;5596;9652;3421;5195;9929;4365;951;1232;5419;1863;9197;7782;9360;427;5047;6015
1472;933;9527;9473;759;4708;6148;7117;6291;6329;6527;5342;7871;3280;700;3191;879;7380;8289;5564;2756;922;2949;1;8565;7311;8676;1734;8571;6142;2553;5772;291;4186;0;7714;5156;3320;5956;4719;5975;2199;2852;5795;7273;1575;9038;803;1680;3719;5346;1992;9579;479;7209;3846;6892;1487;7983;6922;1913;5466;5803;2330;4577;7457;1889;2586;1553;4775;1400;8710;2787;2118;4386;2631;3701;844;1777;7118;3853;822
1473;1936;4501;256;2966;9676;1129;7095;8260;444;125;9994;1438;1680;7061;1261;521;1369;5554;6802;6762;7922;2264;5845;5067;9641;676;5230;8177;1515;3248;5512;9331;4178;628;0;6056;7667;2897;6340;3338;1750;1009;8500;7629;8176;3877;6174;9212;8367;4259;4433;2561;8214;9605;1481;7021;2201;8340;9628;3754;2714;4018;5275;8550;5504;102;6165;136;8785;499;5479;9150;6039;8868;1130;9738;3768;855;3914;8829;5420
1474;7641;517;2207;1605;5111;1434;7699;7603;4341;5869;1525;5429;2538;9288;6464;362;9476;7155;9560;7979;7112;2086;1519;3319;1730;897;8773;951;4596;426;4992;8079;8915;8768;8247;0;2604;5034;5366;5669;9075;4380;1478;5811;2326;1319;4006;2809;3180;8995;7515;7026;3353;683;3967;8278;8184;2399;134;6716;7874;7998;9992;9896;3327;8242;4278;8740;7318;6143;9688;5981;3144;6115;9108;6450;8649;2591;9673;1149;1573
1475;7412;384;8993;3013;4866;3832;5325;2379;9898;8599;924;9699;9502;1831;6044;872;4899;6566;5087;3820;4833;1488;9585;3056;1268;1957;3180;1290;4263;4126;9584;5019;5996;9724;8430;6423;0;6266;6641;6208;8337;2833;7882;2235;592;5867;7779;4138;5313;9316;4716;8288;5536;9484;5360;2719;2376;8739;9682;1362;4974;1044;8734;5175;382;8040;1711;9728;5068;4021;8527;7287;7432;4616;8645;8866;1010;655;3313;1259;9136
1476;6162;6473;5580;3890;6653;2671;7235;4896;4;2668;8968;6295;8784;6161;464;6434;4146;4841;8738;1591;8221;3987;9299;5815;7446;6683;8808;7366;7690;9386;3607;6136;6393;1659;3066;3981;5870;0;1471;218;2470;5667;4390;6732;1412;7194;1746;1043;6176;3798;9592;1010;8647;2672;4442;6378;3718;7095;5474;8869;3604;9061;9251;4930;1152;4000;5090;1093;6483;264;7893;1621;123;3422;3626;512;9051;9443;3342;6906;9173
1477;5765;4461;5749;7696;8133;2513;7153;35;122;2819;767;9578;7298;2627;3;8100;22;1959;6927;7757;7942;8238;7229;9270;5243;443;171;3171;1444;5746;3195;7127;499;7422;1519;9248;9299;3520;0;8969;7381;9262;7913;7891;8192;6283;5877;7375;941;1388;3672;8937;4496;6987;1774;1381;2949;5757;946;3457;9261;6872;8939;7096;743;8793;9636;4223;6006;7366;8725;2022;8538;3726;5139;1168;7467;3986;5502;9679;6357
1478;3387;8613;9320;8220;1833;8186;4612;8458;4759;8147;2497;3303;7295;6674;1864;8758;3828;2675;7979;3233;3898;1178;5196;6897;4982;4448;9282;1375;6871;154;855;1258;1749;9124;6242;6073;6192;9296;7908;0;7706;5281;7104;5910;4638;894;5338;9554;4629;1929;6220;624;2457;2432;921;6839;8648;1583;5422;1719;5370;8586;914;1089;789;6757;1622;3367;9304;7404;7177;7663;1034;7404;9896;7479;3211;5642;8898;349;6748
1479;5400;1469;1419;3586;6238;3814;7304;9829;9189;163;5916;1602;1362;7780;3530;1259;2372;8497;1611;1865;8004;6400;3295;6418;3178;1272;1300;5319;7565;5331;4430;1321;7072;5205;1784;7171;6247;9166;3245;811;0;2126;1178;3363;7887;728;3938;3106;3098;7583;1546;3089;8950;4092;7352;3462;905;9829;6915;2945;4433;9665;3407;8256;4880;3970;3567;9983;1649;4324;6613;1842;1802;9011;8866;3709;7948;2387;5590;6768;6946
1480;7976;2537;2314;6141;8044;2570;9787;4730;6214;7989;9256;6356;2382;3056;4174;3997;2772;9199;2158;6334;9560;1006;7631;4731;6442;7295;3032;5024;160;6352;4096;5171;6701;7845;2076;4634;9206;7822;1980;2381;8583;0;4213;3451;3210;2765;7514;5917;7663;2266;7332;9148;5811;4359;6821;5785;9353;5125;4473;759;5146;4380;9285;7316;7769;8971;4234;9786;1423;5110;1395;4311;5587;5087;2753;9513;7434;6768;8264;1266;9386
1481;8036;3461;5036;7395;645;5218;6796;8721;1237;5087;7149;5494;1918;9494;7172;7686;5676;393;2304;4959;2233;3686;123;7168;9535;266;5611;2086;5462;4734;4861;1430;7615;2996;9621;1729;8731;4266;3535;3973;5741;2367;0;6106;7129;6924;8474;9654;6272;5884;3542;7941;2877;7122;3677;7967;5357;8763;3105;7440;2023;3918;2461;2385;3012;7135;2315;6957;5477;3653;5625;8873;5837;2649;5667;6653;6257;7817;3270;5503;467
1482;9725;1257;3881;8005;4273;5622;9165;1743;5842;5650;8787;5650;2517;3021;6556;1717;1632;9452;3622;4384;4625;7516;9424;9673;6664;587;4364;158;4588;1263;379;7834;6794;6888;3073;7508;7814;2368;9350;2770;5702;2458;7188;0;5738;6923;8056;4156;4568;9334;5310;3133;730;1484;8782;6518;1773;6366;3140;1860;3635;2550;9127;189;3558;8820;9940;1654;9622;3778;1449;962;1226;4948;1505;9455;9111;7170;4071;4840;7223
1483;7179;499;7639;4566;4454;6128;6650;5246;7923;7255;6764;5378;4940;6956;400;5352;95;1314;7736;1755;8505;7251;5709;7619;5315;6252;9388;11;5294;4031;7064;5964;4555;5536;8965;7905;7289;3259;1056;5172;7317;7424;3845;1896;0;2927;5862;1795;5214;6063;3354;1377;1391;507;105;3412;8501;7810;676;1682;9204;9634;4362;3329;8875;5285;3821;2641;9338;5178;6887;9971;7541;5611;6800;3597;8573;4153;1373;197;3808
1484;4116;6725;5857;4921;409;9318;9258;2569;4610;8275;7501;9521;9004;8698;9795;4024;885;8552;4408;9961;7744;6162;2470;8682;2332;7414;4878;3314;953;2640;6954;4340;8627;1694;6350;3113;7384;5755;8240;5689;8202;4128;8357;8650;4445;0;9647;5037;9020;4450;947;2154;7803;9075;8094;3078;864;3495;9502;717;4985;6172;161;1159;9262;2584;142;1874;8232;4755;7878;4735;146;890;1265;1701;4918;3863;3594;1117;5784
1485;6044;4321;2952;4111;3552;7568;6520;8395;6135;8390;6331;2575;3609;945;4896;6466;5068;713;1444;5396;2346;1197;2099;5925;2857;3722;9926;5436;5112;9174;721;5102;5943;4002;9563;2937;7824;7007;3979;9592;7617;2521;2038;8295;5868;8021;0;5246;3434;8220;303;5162;9088;2957;7675;9075;9225;2311;8739;8745;9565;469;5152;4370;4120;1666;5919;1536;9834;8519;8826;3459;623;6450;3173;4536;9464;8282;6291;9014;4745
1486;4466;3973;8521;1573;7714;3835;5125;8069;3256;9627;9414;8669;9987;6589;7538;9406;4179;4163;5873;4389;7775;7171;3778;4384;3808;2537;5549;1914;9080;4030;7455;3068;4040;2789;9565;4140;4794;5980;9816;8525;3986;8882;863;3945;4546;4293;1650;0;3109;5350;4980;7976;4868;6811;4063;9711;3248;3061;857;7660;4340;3350;8229;5981;2378;9867;8340;6376;4290;6988;1269;4155;9194;7253;5817;6119;1667;7681;7530;3388;2196
1487;1789;7979;5611;301;5297;7136;5793;3012;1533;3855;7515;5288;3477;8130;4865;8126;1422;8555;1399;3530;1928;4004;236;1479;8698;1693;3733;3874;9132;6961;1372;6646;2099;9344;4670;4704;3223;7153;3772;4707;887;3424;9452;3900;8494;4440;1602;4625;0;3835;3561;9429;6038;7569;7016;9766;2945;8026;2771;3341;5504;4327;5559;476;2212;4985;9810;3774;3425;3278;753;4452;8543;2566;5632;3691;70;1064;1998;7214;8975
1488;2931;4846;8116;7713;7829;6456;6405;2032;267;1570;755;3550;4158;10;3189;453;5114;2408;2171;1778;9614;5863;6203;9448;5079;4316;195;5324;6373;5154;9814;1964;8009;3663;1187;4025;3854;3799;589;6163;2627;3077;1533;2513;4189;9637;228;2108;8777;0;4968;603;5462;6537;6449;5905;1827;255;8218;3805;2713;4591;8993;8325;1117;6757;7028;4233;7510;8911;4533;8325;6952;6315;7709;7932;9739;81;5150;3336;1381
1489;4404;8346;4855;6641;819;8114;8855;9091;3855;2935;4354;6035;7231;6821;378;4003;7793;5369;1477;1618;9701;8733;9134;6794;6701;9868;9261;4753;7583;3721;2728;5059;7799;3136;8875;2619;2919;9568;31;4462;3121;73;2083;9100;9436;4463;277;3217;9498;4477;0;3947;6011;3912;2302;3124;7328;1060;3137;5258;1362;7538;3814;2569;5087;9042;6273;9419;2686;3289;9676;8240;7016;7209;5625;6520;278;3151;1609;315;1746
1490;8301;7402;6071;1843;3;7500;1446;6114;6707;9920;6600;7501;9462;5162;9452;5170;1994;7205;4476;3570;9621;4923;1303;5567;9897;8424;6356;9336;2490;6889;9133;3038;1825;2438;4442;9161;9548;8750;5398;5004;2153;204;1495;8836;2588;8594;8944;4629;2079;3649;9907;0;2399;781;8497;18;1484;18;6819;6379;3618;9428;5435;614;3905;8678;6526;5784;9035;2910;7047;6682;6791;8111;7988;5338;404;4083;5543;3567;6774
1491;2734;5076;6601;2578;8350;6083;1275;3948;8198;5043;8749;4906;4242;6766;1286;1597;5700;8441;6678;6969;2313;6191;6333;8270;2449;314;6125;8838;8203;7469;4892;1364;2407;9272;2565;7305;5597;9181;4706;5162;680;9541;4908;1267;8668;3688;2921;1417;2711;2124;1539;2073;0;7068;1998;8027;2788;9013;1993;6450;2377;2820;5539;8715;1042;2464;839;4217;1299;5309;3925;8331;5379;3087;6312;6145;992;6895;538;6783;7336
1492;6272;2442;1040;2377;2087;6842;1315;8465;9562;6679;4934;7882;2892;7793;5783;3735;708;4982;3402;4605;3128;3193;4475;5233;493;1277;1849;9498;4501;9999;4793;6244;3317;1816;6343;4254;2751;7298;1667;5408;9392;9619;8932;8249;429;4447;5432;9301;1146;1485;6830;2868;8636;0;9624;889;1482;7630;2581;6851;6002;2141;9;9263;6742;3480;2317;2844;9695;9941;4131;2801;6040;9871;5878;4982;3551;5943;8744;319;4184
1493;8017;8556;8861;5967;4922;1824;7039;9679;7950;9825;2329;7809;5457;3859;3950;3995;2949;2122;3602;7875;124;9856;2168;7828;5997;8966;5202;635;2940;3029;5734;8495;6567;2928;6289;6819;3954;1678;2543;6034;7294;3969;5758;4691;92;8494;2648;5442;5384;6933;6608;9722;2891;7899;0;3620;1702;2039;4424;1438;9295;9880;6380;2876;8599;7801;6116;5216;5254;3350;3283;2178;6504;6341;2092;4490;1008;6222;7242;2405;6023
1494;2485;7215;4235;3479;4145;9149;7045;4064;7811;2418;9710;6734;1167;6999;1908;3669;1892;241;1560;4093;7879;9674;9092;6382;7578;690;7532;2359;4670;7598;4983;244;7299;8217;2010;2245;8232;5043;4581;3354;2755;1747;9344;5977;3340;2006;2895;8362;9362;8507;29;3666;1571;3255;826;0;3963;3462;1486;9656;9087;2868;9167;7379;644;9315;874;9289;7686;4442;8144;6900;993;9574;1762;4162;9274;5319;5845;7575;2339
1495;6203;9382;3677;6291;384;891;5651;763;2379;2679;4609;4268;736;366;5350;5213;4158;8816;9076;6471;4644;8662;2855;522;1275;8249;6059;2539;3148;7750;2598;8752;9995;5633;1043;7403;2216;6075;5683;9725;4756;796;177;3729;9262;8495;6182;651;3591;3547;66;780;6975;5107;5324;1933;0;3713;6767;651;4621;9769;8476;7817;322;4040;1721;668;9231;2737;4273;6618;1602;2496;3926;8571;9089;1449;8788;5710;8865
